f1_best,precision_cv,recall_cv,f1_cv,precision_cv_pa,recall_cv_pa,pa_f1_cv,precision_evt,recall_evt,f1_evt,precision_evt_pa,recall_evt_pa,pa_f1_evt,auc_pr,auc_pr_pa,best_threshold,threshold_cv,threshold_cv_pa,threshold_evt,threshold_evt_pa,evt_p,evt_p_pa,csv_path,processing_time,time_length,n_observations,config_name
0.5089605685472433,0.5979462875150242,0.4398605461915174,0.5068630684303336,0.9156391953217675,0.8198721673398033,0.8651134223551077,0.5305989583298789,0.47356188262362836,0.5004605415282567,0.6985785953148053,0.970947123759611,0.8125455822917793,0.45915734956716386,0.9512290199597764,3.724170179418811,3.9206783035989803,6.341934869602195,3.3958016246141076,3.3958016246141076,0.005764702335692585,0.005764702335692585,data/AIOPS/1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.csv,0.609236,17943120.0,299053,autoreg
0.18232803735135972,0.17369704633712066,0.19043374925709006,0.18168075461169544,0.9907105606242003,0.6020003961174469,0.7489220108198696,0.18110080883785645,0.18181818181800175,0.1814587813212477,0.8375395671136645,0.9694989106744211,0.8987010552911343,0.1331038750367637,0.9739918227444293,2.2028353470367703,2.043869773244757,6.049739443669738,2.1039682301525637,3.1268843602624683,0.03382449981744551,0.01,data/AIOPS/55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.csv,0.628476,17943120.0,299053,autoreg
0.3254766175986612,0.42250821467631094,0.2618360767009487,0.3233106291149823,0.9852609675732744,0.9641948073977904,0.9746140601798509,0.3023066485750318,0.2835567622600682,0.29263166612259195,0.8931147043187633,0.99821822501188,0.9427460986246056,0.2652658618942531,0.9977779265289485,2.0331747020511557,1.695587430878918,6.413965154065925,1.1951706577248762,3.781811365063153,0.04480040140186561,0.01,data/AIOPS/431a8542-c468-3988-a508-3afd06a218da.csv,0.534078,15815340.0,263590,autoreg
0.3221231722956485,0.5051216389212221,0.2356630824365721,0.3213849243771563,0.9401993355429669,0.5071684587798472,0.6589056997523359,0.35617529880336185,0.2670250896049372,0.3052236209121346,0.6796893386663222,0.8626045400213184,0.7603001135361439,0.23445443470344518,0.897377820805019,3.154468292894288,3.179117470249323,6.1379357923045585,2.6818953378410915,2.7863707812418683,0.011214540046425784,0.01,data/AIOPS/42d6616d-c9c5-370a-a8ba-17ead74f3114.csv,0.614736,17943120.0,299053,autoreg
0.32407624928622447,0.6847940865856136,0.20929482007389175,0.3206031357039691,0.9896121883639377,0.9223817976425329,0.9548149954221935,0.2866813335584927,0.27335807648818244,0.27986122084079473,0.9128181679608096,0.9664353719526119,0.9388618855810591,0.25544336811697627,0.9824952865637452,1.6001954315420055,1.6844333736878412,2.1902418087054305,1.3158252130752985,1.6904220151502396,0.02805646607146091,0.01,data/AIOPS/43115f2a-baeb-3b01-96f7-4ea14188343c.csv,0.456232,13283220.0,221388,autoreg
0.3298503205265097,0.558880778587448,0.2333638118457448,0.32924818619696644,0.9863072776269689,0.9293914456965057,0.9570038657011841,0.29963235294087043,0.2980798537028364,0.2988540820891106,0.9557119205288123,0.9383318094067475,0.9469421183397894,0.275227088440684,0.9842450555602069,1.3559126583213175,1.364617768863298,1.7222632400217268,1.2568127095598403,1.5260057093745911,0.04429434159249026,0.01,data/AIOPS/a07ac296-de40-3a7c-8df3-91f642cc14d0.csv,0.447673,13363740.0,222730,autoreg
0.13401164315653807,0.10828116106992865,0.14578544061288717,0.12426518126169235,0.9910970706481034,0.9916666666657167,0.9913817818419123,0.12599457081332396,0.1289272030650106,0.12744401336914415,0.9053069719034813,0.9999999999990421,0.9503003773162368,0.10957204556959385,0.9943199041679299,1.9512827200406977,1.5245949817553743,5.362115010944861,1.6231340602071647,2.3773670403349763,0.03968404807699617,0.01,data/AIOPS/4d2af31a-9916-3d9f-8a8e-8a268a48c095.csv,0.532735,15815340.0,263590,autoreg
0.11155192195571687,0.2820720356119706,0.06898940908634169,0.11086368381498611,0.9894211576836432,0.9812926853400165,0.9853401530272328,0.08713370851922458,0.08888448975543017,0.08800038698433738,0.8785981389678419,0.9999999999990101,0.9353763490613075,0.077574475139855,0.9948056213600064,2.1795345131925794,2.232622448798538,4.576951172163476,1.6234597234359422,2.32957014518846,0.03840305916876364,0.01,data/AIOPS/ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.csv,0.544411,15815340.0,263590,autoreg
0.4289632427444936,0.499706400466825,0.36887732986402744,0.4244388978544624,0.9546106067799589,0.8660598179416296,0.9081818131895177,0.465189873415268,0.3823146944066653,0.41970020917857703,0.694670280034042,0.9999999999956655,0.8198294194664303,0.3593514017175501,0.9697281168548879,3.529495872476183,3.182438262048493,5.984052820233428,3.0553281272352835,3.0553281272352835,0.007727581806184075,0.007727581806184075,data/AIOPS/05f10d3a-239c-3bef-9bdc-a2feeb0037aa.csv,0.602237,17943120.0,299053,autoreg
0.41064638342667964,0.8043478259120983,0.20786516852764803,0.330357139563935,0.9243697478214816,0.6179775280551698,0.7407407358881748,0.40140845067595715,0.32022471908313344,0.35624999504101573,0.6653543306824663,0.9494382021938518,0.7824074025259344,0.304827797735568,0.9101285184413999,11.42810710760673,17.056291615942357,17.056291615942357,8.641698183101225,8.641698183101225,0.001,0.001,data/AIOPS/7103fa0f-cac4-314f-addc-866190247439.csv,0.530418,15814740.0,263580,autoreg
