model,csv_path,series,mae,rmse,mape,smape,r2,n_eval_points
granite_ttm,data/Yahoo/A4Benchmark-TS28.csv,value_0,260.2484603442936,338.76659026693306,159.04923730848276,68.91340093436484,0.7459542205831551,1168
granite_ttm,data/Yahoo/A4Benchmark-TS29.csv,value_0,189.4191716325441,231.68575794402787,30.895008769604974,26.756087870767896,0.7446321739612956,1168
granite_ttm,data/Yahoo/A4Benchmark-TS3.csv,value_0,291.5749453794421,380.7195708674737,35.32641495160866,28.991909079722923,0.7179485672027826,1168
granite_ttm,data/Yahoo/A4Benchmark-TS30.csv,value_0,500.00512734290226,612.2595636743797,17.8074237722598,21.191951004624272,0.7448777359139963,1168
granite_ttm,data/Yahoo/A4Benchmark-TS31.csv,value_0,160.5027779544591,204.99076432867497,88.45724856777537,38.28820535541947,0.9049415758293093,1168
granite_ttm,data/Yahoo/A4Benchmark-TS32.csv,value_0,484.3024973321135,596.3490682981986,543.42756872602,75.07255878534995,0.7749068375815238,1168
granite_ttm,data/Yahoo/A4Benchmark-TS33.csv,value_0,203.85265659064214,255.08857656571516,27.554589476051365,25.47951329968936,0.742606780989957,1168
granite_ttm,data/Yahoo/A4Benchmark-TS34.csv,value_0,17.04656681582748,24.136884428672285,61.83280235918033,43.898887191602164,0.9123403270098727,1168
granite_ttm,data/Yahoo/A4Benchmark-TS35.csv,value_0,268.2270441487761,324.6227117446697,156.0495585316588,78.93241855316104,0.7478518596282407,1168
granite_ttm,data/Yahoo/A4Benchmark-TS36.csv,value_0,362.09013784758173,488.5623603020229,41.66736732012611,31.907654442379783,0.6201644215841517,1168
granite_ttm,data/Yahoo/A4Benchmark-TS37.csv,value_0,363.6888738147683,483.4002827654424,54.28109136323217,54.679050178548316,0.686391477612954,1168
granite_ttm,data/Yahoo/A4Benchmark-TS38.csv,value_0,246.17997211195132,328.74461074454337,20.88221260725395,18.258128624141268,0.5733699389285418,1168
granite_ttm,data/Yahoo/A4Benchmark-TS39.csv,value_0,272.55783010510373,361.32039767045654,19.70601452999493,19.889936519207037,0.6685460687684012,1168
granite_ttm,data/Yahoo/A4Benchmark-TS4.csv,value_0,356.59666448446086,435.55728788952337,19.277164102780215,23.012605611727142,0.7301023040956711,1168
granite_ttm,data/Yahoo/A4Benchmark-TS40.csv,value_0,231.32472658333282,317.01000954766533,109.50065531549676,43.411127616506185,0.7635148742654557,1168
granite_ttm,data/Yahoo/A4Benchmark-TS41.csv,value_0,199.00425880634322,253.0813260782863,13.825162507183611,15.547582382194392,0.7108717035020438,1168
granite_ttm,data/Yahoo/A4Benchmark-TS42.csv,value_0,261.5931567520515,320.14809098229654,9.559136621041459,10.217885491517357,0.81030993839086,1168
granite_ttm,data/Yahoo/A4Benchmark-TS43.csv,value_0,285.29336161530773,363.9442711809685,126.69042534389285,60.71619179204556,0.607209915532081,1168
granite_ttm,data/Yahoo/A4Benchmark-TS44.csv,value_0,114.45483756234624,180.49601704690804,402.9981435893832,44.58505424634173,0.7536990881781827,1168
granite_ttm,data/Yahoo/A4Benchmark-TS45.csv,value_0,398.00279974151516,493.4757968855739,163.58269011897278,72.30550652560838,0.8158091201937383,1168
granite_ttm,data/Yahoo/A4Benchmark-TS46.csv,value_0,267.5037658708342,349.52330348194295,114.42456252458828,56.831816782349044,0.8121070948203915,1168
granite_ttm,data/Yahoo/A4Benchmark-TS47.csv,value_0,404.4899829614857,488.2046738376804,72.15595867534992,44.71753597421085,0.8276725950037467,1168
granite_ttm,data/Yahoo/A4Benchmark-TS48.csv,value_0,240.75258626493297,318.7459159164941,70.78136865133425,50.489903152805795,0.6573371972303255,1168
granite_ttm,data/Yahoo/A4Benchmark-TS49.csv,value_0,163.29607654610945,191.12076214978094,8.39353971925936,8.968436796542365,0.9224824051076207,1168
granite_ttm,data/Yahoo/A4Benchmark-TS5.csv,value_0,243.3223227465097,294.23070938357915,33.98916972489708,30.495343757395883,0.7516039583541109,1168
granite_ttm,data/Yahoo/A4Benchmark-TS50.csv,value_0,292.2416985469051,388.22218018256746,232.0270413775434,95.13163303793972,0.4489185885476631,1168
granite_ttm,data/Yahoo/A4Benchmark-TS51.csv,value_0,186.36035702699223,224.35075067952818,288.26845085495245,74.05385158346715,0.7954806075847198,1168
granite_ttm,data/Yahoo/A4Benchmark-TS52.csv,value_0,152.72420112119005,192.6523520474977,114.96442223069164,72.163023848527,0.8224446032183585,1168
granite_ttm,data/Yahoo/A4Benchmark-TS53.csv,value_0,292.28935082938574,359.0129593346069,143.57978412528962,71.85394319946305,0.7638864399881694,1168
granite_ttm,data/Yahoo/A4Benchmark-TS54.csv,value_0,286.59895534686865,345.31103739283293,14.806829525302978,16.89823796107365,0.7729064261191526,1168
granite_ttm,data/Yahoo/A4Benchmark-TS55.csv,value_0,152.2701042192247,203.3787813731549,44.86523983578067,26.741962966600706,0.7108133287636768,1168
granite_ttm,data/Yahoo/A4Benchmark-TS56.csv,value_0,352.3233471570461,446.8245167791805,201.8904731199306,74.37630136566366,0.6671416230503258,1168
granite_ttm,data/Yahoo/A4Benchmark-TS57.csv,value_0,173.1854955419645,214.86448752158577,172.1880474943223,73.52934801998899,0.7643900634724035,1168
granite_ttm,data/Yahoo/A4Benchmark-TS58.csv,value_0,259.016187913313,334.2843360233277,4543.028820464823,48.77288442056468,0.6095031089688001,1168
granite_ttm,data/Yahoo/A4Benchmark-TS59.csv,value_0,333.12843550862505,411.4929075609646,72.84191403764241,31.752697968367706,0.7426088439019518,1168
granite_ttm,data/Yahoo/A4Benchmark-TS6.csv,value_0,93.01521187484032,126.55558143913552,160.4222616392877,56.1243850013055,0.875916210468205,1168
granite_ttm,data/Yahoo/A4Benchmark-TS60.csv,value_0,170.70394080176015,238.92256506661678,226.04515969399947,65.33577474261169,0.7968225089958276,1168
granite_ttm,data/Yahoo/A4Benchmark-TS61.csv,value_0,146.18944861388778,187.7842509030993,115.36497664105394,60.92681760129385,0.8438917327650253,1168
granite_ttm,data/Yahoo/A4Benchmark-TS62.csv,value_0,295.08486349409395,385.72799130233875,390.0716411144723,52.40606435763622,0.8676693833862524,1168
