precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.6153846153846154,1.0,0.761904761904762,0.999999994375,0.7619047568253968,1.0,4.228477484292086,data/Yahoo/A3Benchmark-TS67.csv,0.007487,6044400.0,1680,autoreg
0.7894736842105263,1.0,0.8823529411764706,0.9999999943333333,0.8823529357266435,1.0,3.4489284487271563,data/Yahoo/A3Benchmark-TS73.csv,0.007533,6044400.0,1680,autoreg
0.07317073170731707,1.0,0.13636363636363635,0.298305081445102,0.7624999951867188,0.16600301262568534,0.6637961303499332,data/Yahoo/real_7.csv,0.007055,5119200.0,1423,autoreg
0.04,1.0,0.07692307692307693,0.14285714132653063,0.07692307612426036,0.07692307692307693,3.339868802877227,data/Yahoo/A4Benchmark-TS9.csv,0.007532,6044400.0,1680,autoreg
0.35,1.0,0.5185185185185185,0.9230769166863906,0.5185185142935528,0.9682539682539681,9.109841284654262,data/Yahoo/A4Benchmark-TS100.csv,0.008094,6044400.0,1680,autoreg
0.05,1.0,0.09523809523809523,0.374999996484375,0.5777777734123457,0.2716751359147858,3.78989834680019,data/Yahoo/real_10.csv,0.007925,5176800.0,1439,autoreg
0.17647058823529413,1.0,0.3,0.4705882297577854,0.5624999956054688,0.3543335602944982,4.27055132239681,data/Yahoo/real_38.csv,0.007193,5133600.0,1427,autoreg
0.05263157894736842,1.0,0.1,0.6666666577777778,0.18181818,0.7,9.22625697005027,data/Yahoo/real_14.csv,0.007196,5176800.0,1439,autoreg
0.2,0.75,0.31578947368421056,0.10918774863338897,0.061855667475821136,0.0659969550719208,0.0002460028696971461,data/Yahoo/real_28.csv,0.007174,5184000.0,1441,autoreg
0.3333333333333333,1.0,0.5,0.6896551669441141,0.8823529357266435,0.6750488190934415,2.814412266229382,data/Yahoo/real_3.csv,0.006926,5256000.0,1461,autoreg
0.375,1.0,0.5454545454545454,0.7272727217768595,0.7826086902079396,0.7235347985347986,2.675880922851861,data/Yahoo/synthetic_8.csv,0.006869,5112000.0,1421,autoreg
0.48484848484848486,1.0,0.653061224489796,0.999999994375,0.6530612198250729,1.0,4.670575211298504,data/Yahoo/A3Benchmark-TS77.csv,0.007356,6044400.0,1680,autoreg
0.4,1.0,0.5714285714285715,0.999999994,0.5714285670204082,0.9999999999999999,5.598157991056795,data/Yahoo/A3Benchmark-TS63.csv,0.008287,6044400.0,1680,autoreg
0.6470588235294118,0.9166666666666666,0.7586206896551724,0.9565217333081286,0.7586206842806184,0.9621212121212123,3.9290319767226327,data/Yahoo/A3Benchmark-TS88.csv,0.008534,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999933333332,0.4999999958333333,1.0,7.234813979208392,data/Yahoo/A3Benchmark-TS3.csv,0.007597,6044400.0,1680,autoreg
0.2857142857142857,1.0,0.4444444444444445,0.7999999936,0.6153846101775148,0.8166666666666667,3.913836851402816,data/Yahoo/synthetic_37.csv,0.006863,5112000.0,1421,autoreg
0.3,1.0,0.4615384615384615,0.5454545411570249,0.719999994816,0.5734006734006734,1.5363862668855168,data/Yahoo/synthetic_23.csv,0.007436,5112000.0,1421,autoreg
0.391304347826087,0.9,0.5454545454545454,0.9473684150692521,0.5454545408999082,0.9005952380952381,6.386627667880885,data/Yahoo/A4Benchmark-TS17.csv,0.00794,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999925,0.6666666611111112,1.0,3.1031518740906283,data/Yahoo/synthetic_22.csv,0.006877,5112000.0,1421,autoreg
0.2,1.0,0.33333333333333337,0.9999999850000002,0.33333332944444444,1.0,16.77498290225483,data/Yahoo/A4Benchmark-TS16.csv,0.007961,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.6666666577777778,0.49999999375000004,0.5,3.020546779792572,data/Yahoo/synthetic_36.csv,0.007349,5112000.0,1421,autoreg
0.5,1.0,0.6666666666666666,0.999999994375,0.6666666619444446,1.0,4.258154850728896,data/Yahoo/A3Benchmark-TS2.csv,0.007607,6044400.0,1680,autoreg
0.35294117647058826,0.9230769230769231,0.5106382978723405,0.9230769173964497,0.49999999565972225,0.8583333333333332,5.092606394353495,data/Yahoo/A3Benchmark-TS89.csv,0.008302,6044400.0,1680,autoreg
0.46153846153846156,1.0,0.631578947368421,0.9999999941666666,0.6315789427146815,1.0,4.808947722386355,data/Yahoo/A3Benchmark-TS62.csv,0.008253,6044400.0,1680,autoreg
0.35714285714285715,1.0,0.5263157894736842,0.9999999930000001,0.5263157850415513,1.0,7.508292949316926,data/Yahoo/A3Benchmark-TS76.csv,0.00826,6044400.0,1680,autoreg
0.14285714285714285,1.0,0.25,0.9999999850000002,0.24999999718750004,1.0,6.484378293322259,data/Yahoo/synthetic_9.csv,0.007571,5112000.0,1421,autoreg
0.2857142857142857,1.0,0.4444444444444445,0.7692307639973701,0.8648648594886779,0.6840723324079302,0.8428637435956785,data/Yahoo/real_2.csv,0.007744,5176800.0,1439,autoreg
0.3333333333333333,0.8,0.47058823529411764,0.6666666606944446,0.4999999949499999,0.5931375028984591,8.403120238320321,data/Yahoo/real_29.csv,0.007505,5184000.0,1441,autoreg
0.3333333333333333,1.0,0.5,0.62499999453125,0.7692307639053254,0.45919746324426963,5.52051121972571,data/Yahoo/real_15.csv,0.008025,5176800.0,1439,autoreg
0.5,1.0,0.6666666666666666,0.582120577112132,0.9934354435344196,0.6157415021790463,0.7942918761094402,data/Yahoo/real_17.csv,0.007161,5122800.0,1424,autoreg
